Cycle,Year,Medical School Name,Short Name,Cost Type,Ownership Type,Residence Status,Health Insurance Required ,Health Insurance Waived,Reported Cost
2005-06,2005,University of Tennessee Health Science Center College of Medicine,Tennessee,Fees,Public,Nonresident,Yes,Yes,543.0
2005-06,2005,University of Tennessee Health Science Center College of Medicine,Tennessee,Fees,Public,Resident,Yes,Yes,543.0
2005-06,2005,University of Tennessee Health Science Center College of Medicine,Tennessee,Health Insurance,Public,Nonresident,Yes,Yes,1582.0
2005-06,2005,University of Tennessee Health Science Center College of Medicine,Tennessee,Health Insurance,Public,Resident,Yes,Yes,1582.0
2005-06,2005,University of Tennessee Health Science Center College of Medicine,Tennessee,Tuition,Public,Nonresident,Yes,Yes,34406.0
2005-06,2005,University of Tennessee Health Science Center College of Medicine,Tennessee,Tuition,Public,Resident,Yes,Yes,17522.0
2005-06,2005,University of Tennessee Health Science Center College of Medicine,Tennessee,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,36531.0
2005-06,2005,University of Tennessee Health Science Center College of Medicine,Tennessee,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,19647.0
2005-06,2005,University of Texas Medical Branch School of Medicine,UT Medical Branch,Fees,Public,Nonresident,Yes,Yes,1028.0
2005-06,2005,University of Texas Medical Branch School of Medicine,UT Medical Branch,Fees,Public,Resident,Yes,Yes,1028.0
2005-06,2005,University of Texas Medical Branch School of Medicine,UT Medical Branch,Health Insurance,Public,Nonresident,Yes,Yes,622.0
2005-06,2005,University of Texas Medical Branch School of Medicine,UT Medical Branch,Health Insurance,Public,Resident,Yes,Yes,622.0
2005-06,2005,University of Texas Medical Branch School of Medicine,UT Medical Branch,Tuition,Public,Nonresident,Yes,Yes,21450.0
2005-06,2005,University of Texas Medical Branch School of Medicine,UT Medical Branch,Tuition,Public,Resident,Yes,Yes,8350.0
2005-06,2005,University of Texas Medical Branch School of Medicine,UT Medical Branch,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,23411.0
2005-06,2005,University of Texas Medical Branch School of Medicine,UT Medical Branch,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,10311.0
2005-06,2005,University of Texas Southwestern Medical School,UT Southwestern,Fees,Public,Nonresident,Yes,,1307.0
2005-06,2005,University of Texas Southwestern Medical School,UT Southwestern,Fees,Public,Resident,Yes,,1307.0
2005-06,2005,University of Texas Southwestern Medical School,UT Southwestern,Health Insurance,Public,Nonresident,Yes,,450.0
2005-06,2005,University of Texas Southwestern Medical School,UT Southwestern,Health Insurance,Public,Resident,Yes,,450.0
2005-06,2005,University of Texas Southwestern Medical School,UT Southwestern,Tuition,Public,Nonresident,Yes,,22425.0
2005-06,2005,University of Texas Southwestern Medical School,UT Southwestern,Tuition,Public,Resident,Yes,,9325.0
2005-06,2005,University of Texas Southwestern Medical School,UT Southwestern,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,,23732.0
2005-06,2005,University of Texas Southwestern Medical School,UT Southwestern,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,,10632.0
2005-06,2005,University of Utah School of Medicine,Utah,Fees,Public,Nonresident,No,,674.0
2005-06,2005,University of Utah School of Medicine,Utah,Fees,Public,Resident,No,,674.0
2005-06,2005,University of Utah School of Medicine,Utah,Health Insurance,Public,Nonresident,No,,
2005-06,2005,University of Utah School of Medicine,Utah,Health Insurance,Public,Resident,No,,
2005-06,2005,University of Utah School of Medicine,Utah,Tuition,Public,Nonresident,No,,32133.0
2005-06,2005,University of Utah School of Medicine,Utah,Tuition,Public,Resident,No,,16973.0
2005-06,2005,University of Utah School of Medicine,Utah,"Tuition, Fees, and Health Insurance",Public,Nonresident,No,,33930.0
2005-06,2005,University of Utah School of Medicine,Utah,"Tuition, Fees, and Health Insurance",Public,Resident,No,,18770.0
2005-06,2005,University of Virginia School of Medicine,Virginia,Fees,Public,Nonresident,Yes,Yes,1803.0
2005-06,2005,University of Virginia School of Medicine,Virginia,Fees,Public,Resident,Yes,Yes,1627.0
2005-06,2005,University of Virginia School of Medicine,Virginia,Health Insurance,Public,Nonresident,Yes,Yes,1817.0
2005-06,2005,University of Virginia School of Medicine,Virginia,Health Insurance,Public,Resident,Yes,Yes,1817.0
2005-06,2005,University of Virginia School of Medicine,Virginia,Tuition,Public,Nonresident,Yes,Yes,36897.0
2005-06,2005,University of Virginia School of Medicine,Virginia,Tuition,Public,Resident,Yes,Yes,27073.0
2005-06,2005,University of Virginia School of Medicine,Virginia,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,40517.0
2005-06,2005,University of Virginia School of Medicine,Virginia,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,30517.0
2005-06,2005,University of Washington School of Medicine,U Washington,Fees,Public,Nonresident,No,,982.0
2005-06,2005,University of Washington School of Medicine,U Washington,Fees,Public,Resident,No,,982.0
2005-06,2005,University of Washington School of Medicine,U Washington,Health Insurance,Public,Nonresident,No,,0.0
2005-06,2005,University of Washington School of Medicine,U Washington,Health Insurance,Public,Resident,No,,0.0
2005-06,2005,University of Washington School of Medicine,U Washington,Tuition,Public,Nonresident,No,,33790.0
2005-06,2005,University of Washington School of Medicine,U Washington,Tuition,Public,Resident,No,,13952.0
2005-06,2005,University of Washington School of Medicine,U Washington,"Tuition, Fees, and Health Insurance",Public,Nonresident,No,,35885.0
2005-06,2005,University of Washington School of Medicine,U Washington,"Tuition, Fees, and Health Insurance",Public,Resident,No,,16047.0
2005-06,2005,University of Wisconsin School of Medicine and Public Health,Wisconsin,Fees,Public,Nonresident,No,,616.0
2005-06,2005,University of Wisconsin School of Medicine and Public Health,Wisconsin,Fees,Public,Resident,No,,616.0
2005-06,2005,University of Wisconsin School of Medicine and Public Health,Wisconsin,Health Insurance,Public,Nonresident,No,,1785.0
2005-06,2005,University of Wisconsin School of Medicine and Public Health,Wisconsin,Health Insurance,Public,Resident,No,,1785.0
2005-06,2005,University of Wisconsin School of Medicine and Public Health,Wisconsin,Tuition,Public,Nonresident,No,,32326.0
2005-06,2005,University of Wisconsin School of Medicine and Public Health,Wisconsin,Tuition,Public,Resident,No,,21202.0
2005-06,2005,University of Wisconsin School of Medicine and Public Health,Wisconsin,"Tuition, Fees, and Health Insurance",Public,Nonresident,No,,32942.0
2005-06,2005,University of Wisconsin School of Medicine and Public Health,Wisconsin,"Tuition, Fees, and Health Insurance",Public,Resident,No,,21818.0
2005-06,2005,Vanderbilt University School of Medicine,Vanderbilt,Fees,Private,Nonresident,Yes,Yes,905.0
2005-06,2005,Vanderbilt University School of Medicine,Vanderbilt,Fees,Private,Resident,Yes,Yes,905.0
2005-06,2005,Vanderbilt University School of Medicine,Vanderbilt,Health Insurance,Private,Nonresident,Yes,Yes,1896.0
2005-06,2005,Vanderbilt University School of Medicine,Vanderbilt,Health Insurance,Private,Resident,Yes,Yes,1896.0
2005-06,2005,Vanderbilt University School of Medicine,Vanderbilt,Tuition,Private,Nonresident,Yes,Yes,33200.0
2005-06,2005,Vanderbilt University School of Medicine,Vanderbilt,Tuition,Private,Resident,Yes,Yes,33200.0
2005-06,2005,Vanderbilt University School of Medicine,Vanderbilt,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,36001.0
2005-06,2005,Vanderbilt University School of Medicine,Vanderbilt,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,36001.0
2005-06,2005,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,Fees,Public,Nonresident,No,,1752.0
2005-06,2005,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,Fees,Public,Resident,No,,1632.0
2005-06,2005,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,Health Insurance,Public,Nonresident,No,,1800.0
2005-06,2005,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,Health Insurance,Public,Resident,No,,1800.0
2005-06,2005,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,Tuition,Public,Nonresident,No,,36414.0
2005-06,2005,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,Tuition,Public,Resident,No,,22385.0
2005-06,2005,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,"Tuition, Fees, and Health Insurance",Public,Nonresident,No,,38166.0
2005-06,2005,Virginia Commonwealth University School of Medicine,Virginia Commonwealth,"Tuition, Fees, and Health Insurance",Public,Resident,No,,24017.0
2005-06,2005,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,Fees,Private,Nonresident,Yes,Yes,0.0
2005-06,2005,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,Fees,Private,Resident,Yes,Yes,0.0
2005-06,2005,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,Health Insurance,Private,Nonresident,Yes,Yes,2520.0
2005-06,2005,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,Health Insurance,Private,Resident,Yes,Yes,2520.0
2005-06,2005,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,Tuition,Private,Nonresident,Yes,Yes,34006.0
2005-06,2005,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,Tuition,Private,Resident,Yes,Yes,34006.0
2005-06,2005,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,36202.0
2005-06,2005,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,36202.0
2005-06,2005,Washington University in St. Louis School of Medicine,Washington U St Louis,Fees,Private,Nonresident,,,0.0
2005-06,2005,Washington University in St. Louis School of Medicine,Washington U St Louis,Fees,Private,Resident,,,0.0
2005-06,2005,Washington University in St. Louis School of Medicine,Washington U St Louis,Health Insurance,Private,Nonresident,,,0.0
2005-06,2005,Washington University in St. Louis School of Medicine,Washington U St Louis,Health Insurance,Private,Resident,,,0.0
2005-06,2005,Washington University in St. Louis School of Medicine,Washington U St Louis,Tuition,Private,Nonresident,,,39720.0
2005-06,2005,Washington University in St. Louis School of Medicine,Washington U St Louis,Tuition,Private,Resident,,,39720.0
2005-06,2005,Washington University in St. Louis School of Medicine,Washington U St Louis,"Tuition, Fees, and Health Insurance",Private,Nonresident,,,39720.0
2005-06,2005,Washington University in St. Louis School of Medicine,Washington U St Louis,"Tuition, Fees, and Health Insurance",Private,Resident,,,39720.0
2005-06,2005,Wayne State University School of Medicine,Wayne State,Fees,Public,Nonresident,Yes,Yes,1619.0
2005-06,2005,Wayne State University School of Medicine,Wayne State,Fees,Public,Resident,Yes,Yes,1619.0
2005-06,2005,Wayne State University School of Medicine,Wayne State,Health Insurance,Public,Nonresident,Yes,Yes,0.0
2005-06,2005,Wayne State University School of Medicine,Wayne State,Health Insurance,Public,Resident,Yes,Yes,0.0
2005-06,2005,Wayne State University School of Medicine,Wayne State,Tuition,Public,Nonresident,Yes,Yes,45147.0
2005-06,2005,Wayne State University School of Medicine,Wayne State,Tuition,Public,Resident,Yes,Yes,21695.0
2005-06,2005,Wayne State University School of Medicine,Wayne State,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,49433.0
2005-06,2005,Wayne State University School of Medicine,Wayne State,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,25981.0
2005-06,2005,Weill Cornell Medicine,Cornell-Weill,Fees,Private,Nonresident,Yes,Yes,1025.0
2005-06,2005,Weill Cornell Medicine,Cornell-Weill,Fees,Private,Resident,Yes,Yes,1025.0
2005-06,2005,Weill Cornell Medicine,Cornell-Weill,Health Insurance,Private,Nonresident,Yes,Yes,4048.0
2005-06,2005,Weill Cornell Medicine,Cornell-Weill,Health Insurance,Private,Resident,Yes,Yes,4048.0
2005-06,2005,Weill Cornell Medicine,Cornell-Weill,Tuition,Private,Nonresident,Yes,Yes,32320.0
2005-06,2005,Weill Cornell Medicine,Cornell-Weill,Tuition,Private,Resident,Yes,Yes,32320.0
2005-06,2005,Weill Cornell Medicine,Cornell-Weill,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,37393.0
2005-06,2005,Weill Cornell Medicine,Cornell-Weill,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,37393.0
2005-06,2005,West Virginia University School of Medicine,West Virginia,Fees,Public,Nonresident,Yes,,3746.0
2005-06,2005,West Virginia University School of Medicine,West Virginia,Fees,Public,Resident,Yes,,2236.0
2005-06,2005,West Virginia University School of Medicine,West Virginia,Health Insurance,Public,Nonresident,Yes,,560.0
2005-06,2005,West Virginia University School of Medicine,West Virginia,Health Insurance,Public,Resident,Yes,,560.0
2005-06,2005,West Virginia University School of Medicine,West Virginia,Tuition,Public,Nonresident,Yes,,34254.0
2005-06,2005,West Virginia University School of Medicine,West Virginia,Tuition,Public,Resident,Yes,,14766.0
2005-06,2005,West Virginia University School of Medicine,West Virginia,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,,38000.0
2005-06,2005,West Virginia University School of Medicine,West Virginia,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,,17002.0
2005-06,2005,Wright State University Boonshoft School of Medicine,Wright State-Boonshoft,Fees,Public,Nonresident,Yes,Yes,1492.0
2005-06,2005,Wright State University Boonshoft School of Medicine,Wright State-Boonshoft,Fees,Public,Resident,Yes,Yes,1492.0
2005-06,2005,Wright State University Boonshoft School of Medicine,Wright State-Boonshoft,Health Insurance,Public,Nonresident,Yes,Yes,1544.0
2005-06,2005,Wright State University Boonshoft School of Medicine,Wright State-Boonshoft,Health Insurance,Public,Resident,Yes,Yes,1544.0
2005-06,2005,Wright State University Boonshoft School of Medicine,Wright State-Boonshoft,Tuition,Public,Nonresident,Yes,Yes,29712.0
2005-06,2005,Wright State University Boonshoft School of Medicine,Wright State-Boonshoft,Tuition,Public,Resident,Yes,Yes,20988.0
2005-06,2005,Wright State University Boonshoft School of Medicine,Wright State-Boonshoft,"Tuition, Fees, and Health Insurance",Public,Nonresident,Yes,Yes,32748.0
2005-06,2005,Wright State University Boonshoft School of Medicine,Wright State-Boonshoft,"Tuition, Fees, and Health Insurance",Public,Resident,Yes,Yes,24024.0
2005-06,2005,Yale School of Medicine,Yale,Fees,Private,Nonresident,Yes,Yes,375.0
2005-06,2005,Yale School of Medicine,Yale,Fees,Private,Resident,Yes,Yes,375.0
2005-06,2005,Yale School of Medicine,Yale,Health Insurance,Private,Nonresident,Yes,Yes,1570.0
2005-06,2005,Yale School of Medicine,Yale,Health Insurance,Private,Resident,Yes,Yes,1570.0
2005-06,2005,Yale School of Medicine,Yale,Tuition,Private,Nonresident,Yes,Yes,37280.0
2005-06,2005,Yale School of Medicine,Yale,Tuition,Private,Resident,Yes,Yes,37280.0
2005-06,2005,Yale School of Medicine,Yale,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,38927.0
2005-06,2005,Yale School of Medicine,Yale,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,38927.0
2006-07,2006,Albany Medical College,Albany,Fees,Private,Nonresident,Yes,Yes,30.0
2006-07,2006,Albany Medical College,Albany,Fees,Private,Resident,Yes,Yes,30.0
2006-07,2006,Albany Medical College,Albany,Health Insurance,Private,Nonresident,Yes,Yes,2352.0
2006-07,2006,Albany Medical College,Albany,Health Insurance,Private,Resident,Yes,Yes,2352.0
2006-07,2006,Albany Medical College,Albany,Tuition,Private,Nonresident,Yes,Yes,41224.0
2006-07,2006,Albany Medical College,Albany,Tuition,Private,Resident,Yes,Yes,41224.0
2006-07,2006,Albany Medical College,Albany,"Tuition, Fees, and Health Insurance",Private,Nonresident,Yes,Yes,43606.0
2006-07,2006,Albany Medical College,Albany,"Tuition, Fees, and Health Insurance",Private,Resident,Yes,Yes,43606.0
