cycle_year,state,school,applications,in state applicants,out of state applicants,women applicants,men applicants,matriculants,in state matriculants,out of state matriculants,women matriculants,men matriculants
2020,TX,Texas Tech,62.0,53.2,46.8,59.7,40.3,0.0,0.0,0.0,0.0,0.0
2020,TX,Texas Tech-Foster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,TX,UT Austin-Dell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,TX,UT Houston-McGovern,207.0,38.6,61.4,47.8,52.2,7.0,28.6,71.4,71.4,28.6
2020,TX,UT Medical Branch,109.0,54.1,45.9,55.0,45.0,3.0,66.7,33.3,0.0,100.0
2020,TX,UT Rio Grande Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,TX,UT San Antonio-Long,207.0,35.7,64.3,45.9,54.1,7.0,57.1,42.9,57.1,42.9
2020,TX,UT Southwestern,318.0,26.1,73.9,48.4,51.6,10.0,20.0,80.0,40.0,60.0
2020,UT,Utah,166.0,12.0,88.0,48.8,51.2,7.0,57.1,42.9,57.1,42.9
2020,VA,Eastern Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,VA,Virginia,295.0,7.8,92.2,48.1,51.9,6.0,16.7,83.3,33.3,66.7
2020,VA,Virginia Commonwealth,172.0,12.8,87.2,59.9,40.1,8.0,25.0,75.0,75.0,25.0
2020,VA,Virginia Tech Carilion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,VT,Vermont-Larner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,WA,U Washington,630.0,4.8,95.2,50.3,49.7,9.0,22.2,77.8,66.7,33.3
2020,WA,Washington State-Floyd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,WI,MC Wisconsin,229.0,8.3,91.7,49.3,50.7,9.0,33.3,66.7,11.1,88.9
2020,WI,Wisconsin,373.0,4.8,95.2,48.0,52.0,10.0,10.0,90.0,70.0,30.0
2020,WV,Marshall-Edwards,23.0,21.7,78.3,43.5,56.5,2.0,100.0,0.0,50.0,50.0
2020,WV,West Virginia,55.0,9.1,90.9,56.4,43.6,4.0,25.0,75.0,50.0,50.0
2021,AL,Alabama,293.0,3.4,96.6,46.8,53.2,10.0,10.0,90.0,50.0,50.0
2021,AL,South Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,AR,Arkansas,58.0,19.0,81.0,51.7,48.3,4.0,100.0,0.0,50.0,50.0
2021,AZ,Arizona,145.0,9.7,90.3,51.7,48.3,5.0,40.0,60.0,40.0,60.0
2021,AZ,Arizona Phoenix,92.0,10.9,89.1,55.4,44.6,1.0,0.0,100.0,0.0,100.0
2021,CA,California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,CA,California Northstate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,CA,Kaiser Permanente,195.0,47.7,52.3,48.2,51.8,0.0,0.0,0.0,0.0,0.0
2021,CA,Loma Linda,86.0,41.9,58.1,52.3,47.7,3.0,33.3,66.7,66.7,33.3
2021,CA,Southern Cal-Keck,408.0,40.2,59.8,47.5,52.5,5.0,60.0,40.0,40.0,60.0
2021,CA,Stanford,819.0,24.3,75.7,46.0,54.0,10.0,40.0,60.0,50.0,50.0
2021,CA,UC Davis,325.0,44.9,55.1,53.2,46.8,3.0,100.0,0.0,100.0,0.0
2021,CA,UC Irvine,415.0,44.3,55.7,46.3,53.7,7.0,57.1,42.9,57.1,42.9
2021,CA,UC Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,CA,UC San Diego,623.0,30.5,69.5,46.2,53.6,10.0,50.0,50.0,40.0,60.0
2021,CA,UC San Francisco,692.0,26.3,73.7,47.3,52.5,11.0,63.6,36.4,36.4,63.6
2021,CA,UCLA-Geffen,652.0,29.0,71.0,45.4,54.4,14.0,57.1,42.9,42.9,57.1
2021,CO,Colorado,594.0,3.0,97.0,45.1,54.5,10.0,0.0,100.0,50.0,50.0
2021,CT,Connecticut,224.0,9.8,90.2,49.6,50.4,8.0,12.5,87.5,62.5,37.5
2021,CT,Quinnipiac-Netter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,CT,Yale,753.0,3.3,96.7,45.6,54.2,19.0,5.3,94.7,42.1,57.9
2021,DC,George Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,DC,Georgetown,361.0,0.8,99.2,49.0,50.7,5.0,0.0,100.0,20.0,80.0
2021,DC,Howard,148.0,0.7,99.3,55.4,44.6,0.0,0.0,0.0,0.0,0.0
2021,FL,FIU-Wertheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,FL,Florida,195.0,33.8,66.2,44.6,54.9,9.0,77.8,22.2,44.4,55.6
2021,FL,Florida Atlantic-Schmidt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,FL,Florida State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,FL,Miami-Miller,343.0,17.5,82.5,48.4,51.6,10.0,0.0,100.0,40.0,60.0
2021,FL,Nova Southeastern-Patel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,FL,UCF,72.0,43.1,56.9,45.8,52.8,1.0,100.0,0.0,0.0,100.0
2021,FL,USF-Morsani,104.0,42.3,57.7,42.3,56.7,1.0,0.0,100.0,0.0,100.0
2021,GA,Emory,762.0,3.8,96.2,49.3,50.7,13.0,0.0,100.0,61.5,38.5
2021,GA,MC Georgia Augusta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,GA,Mercer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,GA,Morehouse,88.0,5.7,94.3,58.0,42.0,0.0,0.0,0.0,0.0,0.0
2021,HI,Hawaii-Burns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,IA,Iowa-Carver,249.0,7.6,92.4,41.8,57.8,8.0,25.0,75.0,62.5,37.5
2021,IL,Carle Illinois,66.0,30.3,69.7,39.4,59.1,2.0,0.0,100.0,50.0,50.0
2021,IL,Chicago Med Franklin,162.0,11.7,88.3,50.6,49.4,0.0,0.0,0.0,0.0,0.0
2021,IL,Chicago-Pritzker,607.0,7.9,92.1,45.8,54.2,9.0,22.2,77.8,33.3,66.7
2021,IL,Illinois,384.0,14.8,85.2,47.1,52.6,15.0,40.0,60.0,60.0,40.0
2021,IL,Loyola-Stritch,179.0,15.6,84.4,55.3,44.7,4.0,0.0,100.0,50.0,50.0
2021,IL,Northwestern-Feinberg,678.0,6.6,93.4,47.1,52.8,15.0,0.0,100.0,46.7,53.3
2021,IL,Rush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,IL,Southern Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,IN,Indiana,292.0,4.8,95.2,40.4,59.2,5.0,20.0,80.0,80.0,20.0
2021,KS,Kansas,97.0,10.3,89.7,42.3,57.7,5.0,0.0,100.0,20.0,80.0
2021,KY,Kentucky,102.0,6.9,93.1,52.0,47.1,5.0,20.0,80.0,60.0,40.0
2021,KY,Louisville,82.0,4.9,95.1,46.3,53.7,2.0,0.0,100.0,0.0,100.0
2021,LA,LSU New Orleans,87.0,14.9,85.1,55.2,44.8,5.0,60.0,40.0,60.0,40.0
2021,LA,LSU Shreveport,60.0,13.3,86.7,48.3,51.7,2.0,100.0,0.0,0.0,100.0
2021,LA,Tulane,160.0,8.8,91.3,58.1,41.9,2.0,0.0,100.0,100.0,0.0
2021,MA,Boston,476.0,10.1,89.9,48.5,51.5,6.0,16.7,83.3,66.7,33.3
2021,MA,Harvard,845.0,9.1,90.9,47.0,52.9,15.0,26.7,73.3,60.0,40.0
2021,MA,Massachusetts,359.0,13.4,86.6,46.5,53.5,11.0,36.4,63.6,90.9,9.1
2021,MA,Tufts,495.0,11.3,88.7,48.5,51.3,3.0,33.3,66.7,66.7,33.3
2021,MD,Johns Hopkins,678.0,7.8,92.2,46.3,53.5,12.0,16.7,83.3,41.7,58.3
2021,MD,Maryland,361.0,15.2,84.8,49.6,50.1,6.0,66.7,33.3,50.0,50.0
2021,MD,Uniformed Services-Hebert,54.0,13.0,87.0,33.3,66.7,2.0,100.0,0.0,0.0,100.0
2021,MI,Central Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,MI,Michigan,584.0,5.5,94.5,45.0,54.8,16.0,25.0,75.0,56.3,43.8
2021,MI,Michigan State,129.0,10.1,89.9,44.2,55.0,0.0,0.0,0.0,0.0,0.0
2021,MI,Oakland Beaumont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,MI,Wayne State,129.0,14.0,86.0,48.1,51.2,6.0,16.7,83.3,16.7,83.3
2021,MI,Western Michigan-Stryker,21.0,38.1,61.9,42.9,52.4,0.0,0.0,0.0,0.0,0.0
2021,MN,Mayo,359.0,4.5,95.5,44.3,55.4,11.0,0.0,100.0,45.5,54.5
2021,MN,Minnesota,454.0,6.4,93.6,46.0,53.7,9.0,0.0,100.0,55.6,44.4
2021,MO,Missouri Columbia,70.0,15.7,84.3,51.4,48.6,1.0,0.0,100.0,100.0,0.0
2021,MO,Missouri Kansas City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,MO,Saint Louis,129.0,7.8,92.2,46.5,52.7,3.0,66.7,33.3,33.3,66.7
2021,MO,Washington U St Louis,575.0,3.1,96.9,48.7,51.3,30.0,6.7,93.3,56.7,43.3
2021,MS,Mississippi,4.0,100.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0
2021,NC,Duke,701.0,6.3,93.7,47.9,52.1,9.0,0.0,100.0,44.4,55.6
2021,NC,East Carolina-Brody,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,NC,North Carolina,507.0,7.5,92.5,48.7,51.3,13.0,30.8,69.2,38.5,61.5
2021,NC,Wake Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,ND,North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,NE,Creighton,48.0,8.3,91.7,47.9,52.1,2.0,50.0,50.0,50.0,50.0
2021,NE,Nebraska,84.0,10.7,89.3,51.2,48.8,4.0,25.0,75.0,100.0,0.0
2021,NH,Dartmouth-Geisel,389.0,0.5,99.5,53.2,46.5,3.0,0.0,100.0,66.7,33.3
2021,NJ,Cooper Rowan,44.0,22.7,77.3,47.7,52.3,0.0,0.0,0.0,0.0,0.0
2021,NJ,Hackensack Meridian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,NJ,Rutgers New Jersey,175.0,16.0,84.0,46.3,53.1,5.0,60.0,40.0,40.0,60.0
2021,NJ,Rutgers-RW Johnson,259.0,13.9,86.1,48.6,51.4,4.0,25.0,75.0,75.0,25.0
2021,NM,New Mexico,19.0,31.6,68.4,47.4,52.6,1.0,100.0,0.0,100.0,0.0
2021,NV,Nevada Reno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,NV,UNLV-Kerkorian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,NY,Albany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,NY,Buffalo-Jacobs,164.0,22.6,77.4,48.2,51.2,4.0,50.0,50.0,50.0,50.0
2021,NY,CUNY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,NY,Columbia-Vagelos,689.0,11.9,88.1,47.9,52.0,14.0,7.1,92.9,57.1,42.9
2021,NY,Cornell-Weill,633.0,13.9,86.1,47.6,52.4,22.0,27.3,72.7,54.5,45.5
2021,NY,Einstein,550.0,15.6,84.4,47.5,52.4,14.0,35.7,64.3,57.1,42.9
2021,NY,Mount Sinai-Icahn,538.0,14.7,85.3,48.7,51.1,7.0,28.6,71.4,57.1,42.9
2021,NY,NYU Long Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,NY,NYU-Grossman,521.0,12.9,87.1,46.8,53.0,16.0,18.8,81.3,31.3,68.8
2021,NY,New York Medical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,NY,Renaissance Stony Brook,315.0,25.1,74.9,47.6,51.7,8.0,25.0,75.0,50.0,50.0
2021,NY,Rochester,309.0,16.2,83.8,44.0,55.3,7.0,0.0,100.0,42.9,57.1
2021,NY,SUNY Downstate,139.0,40.3,59.7,41.0,59.0,3.0,100.0,0.0,66.7,33.3
2021,NY,SUNY Upstate,143.0,34.3,65.7,55.2,44.1,6.0,16.7,83.3,50.0,50.0
2021,NY,Zucker Hofstra Northwell,134.0,29.9,70.1,41.8,56.7,4.0,50.0,50.0,75.0,25.0
2021,OH,Case Western Reserve,521.0,7.3,92.7,44.0,55.7,14.0,0.0,100.0,64.3,35.7
2021,OH,Cincinnati,279.0,12.2,87.8,41.2,58.4,9.0,22.2,77.8,44.4,55.6
2021,OH,Northeast Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,OH,Ohio State,354.0,14.1,85.9,43.2,56.8,7.0,14.3,85.7,71.4,28.6
2021,OH,Toledo,70.0,25.7,74.3,48.6,51.4,6.0,66.7,33.3,33.3,66.7
2021,OH,Wright State-Boonshoft,84.0,21.4,78.6,54.8,45.2,0.0,0.0,0.0,0.0,0.0
2021,OK,Oklahoma,44.0,11.4,88.6,45.5,54.5,1.0,100.0,0.0,0.0,100.0
2021,OR,Oregon,465.0,6.0,94.0,51.4,48.2,8.0,0.0,100.0,62.5,37.5
2021,PA,Drexel,242.0,12.4,87.6,47.5,51.7,2.0,0.0,100.0,50.0,50.0
2021,PA,Geisinger Commonwealth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,PA,Jefferson-Kimmel,227.0,11.9,88.1,50.7,48.9,5.0,60.0,40.0,0.0,100.0
2021,PA,Penn State,334.0,11.4,88.6,47.3,52.1,8.0,12.5,87.5,37.5,62.5
2021,PA,Pennsylvania-Perelman,794.0,6.8,93.2,48.0,51.9,28.0,10.7,89.3,53.6,46.4
2021,PA,Pittsburgh,607.0,7.6,92.4,44.5,55.2,15.0,20.0,80.0,40.0,60.0
2021,PA,Temple-Katz,217.0,13.8,86.2,49.3,50.7,4.0,50.0,50.0,75.0,25.0
2021,PR,Caribe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,PR,Ponce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,PR,Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,PR,San Juan Bautista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,RI,Brown-Alpert,346.0,0.6,99.4,48.6,51.4,3.0,0.0,100.0,33.3,66.7
2021,SC,MU South Carolina,211.0,2.8,97.2,51.7,48.3,6.0,16.7,83.3,83.3,16.7
2021,SC,South Carolina Columbia,23.0,8.7,91.3,52.2,47.8,0.0,0.0,0.0,0.0,0.0
2021,SC,South Carolina Greenville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,SD,South Dakota-Sanford,35.0,2.9,97.1,57.1,42.9,2.0,50.0,50.0,100.0,0.0
2021,TN,East Tennessee-Quillen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,TN,Meharry,103.0,8.7,91.3,57.3,42.7,1.0,0.0,100.0,100.0,0.0
2021,TN,Tennessee,35.0,25.7,74.3,51.4,48.6,0.0,0.0,0.0,0.0,0.0
2021,TN,Vanderbilt,612.0,2.6,97.4,50.5,49.5,16.0,6.3,93.8,43.8,56.3
2021,TX,Baylor,488.0,15.8,84.2,44.7,55.1,13.0,23.1,76.9,46.2,53.8
2021,TX,Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,TX,TCU UNTHSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,TX,Texas A & M,155.0,43.9,56.1,46.5,53.5,6.0,50.0,50.0,50.0,50.0
2021,TX,Texas Tech,70.0,50.0,50.0,51.4,48.6,0.0,0.0,0.0,0.0,0.0
2021,TX,Texas Tech-Foster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,TX,UT Austin-Dell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,TX,UT Houston-McGovern,255.0,36.1,63.9,44.7,55.3,5.0,40.0,60.0,40.0,60.0
2021,TX,UT Medical Branch,137.0,50.4,49.6,48.2,51.8,5.0,80.0,20.0,60.0,40.0
2021,TX,UT Rio Grande Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,TX,UT San Antonio-Long,270.0,31.9,68.1,47.8,52.2,6.0,50.0,50.0,33.3,66.7
2021,TX,UT Southwestern,372.0,29.8,70.2,43.3,56.7,8.0,75.0,25.0,37.5,62.5
2021,UT,Utah,186.0,10.8,89.2,43.5,55.9,8.0,25.0,75.0,37.5,62.5
2021,VA,Eastern Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,VA,Virginia,373.0,7.5,92.5,45.6,54.2,9.0,22.2,77.8,22.2,77.8
2021,VA,Virginia Commonwealth,192.0,12.0,88.0,50.5,49.5,5.0,60.0,40.0,100.0,0.0
2021,VA,Virginia Tech Carilion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,VT,Vermont-Larner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,WA,U Washington,715.0,6.2,93.8,50.3,49.2,10.0,20.0,80.0,50.0,50.0
2021,WA,Washington State-Floyd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,WI,MC Wisconsin,248.0,9.3,90.7,49.6,50.0,8.0,37.5,62.5,50.0,50.0
2021,WI,Wisconsin,394.0,7.9,92.1,45.4,54.3,11.0,0.0,100.0,45.5,54.5
2021,WV,Marshall-Edwards,30.0,6.7,93.3,56.7,40.0,2.0,0.0,100.0,50.0,0.0
2021,WV,West Virginia,65.0,10.8,89.2,43.1,55.4,4.0,25.0,75.0,25.0,75.0
